"SCOPUS_ID","EID","Title","Authors","Author IDs","Author Affiliations","Creators","Publication Name","eISSN","Volume","Page Range","Cover Date","DOI","Cited By Count","Aggregation Type","Subtype","Subtype Description","Source ID","Open Access","URL","Abstract","Subject Classification","Affiliation Names","Affiliation Cities","Affiliation Countries"
"85214666676","2-s2.0-85214666676","Optimizing Generalized Linear Models for Real Estate Investment Risk: A Hybrid Genetic Algorithm and IRLS Approach","","","","Abubakar H.","Science and Technology Indonesia","25804391","10","88-100","2025-01-01","10.26554/sti.2025.10.1.88-100","0","Journal","ar","Article","21101040666","1","https://api.elsevier.com/content/abstract/scopus_id/85214666676","N/A","N/A","Universiti Utara Malaysia | Isa Kaita College of Education","Sintok | Dustin-ma","Malaysia | Nigeria"
"85214660895","2-s2.0-85214660895","Understanding the Roles of Farmers’ Organisations Board of Directors Through Multiple Theoretical Perspectives","","","","Ooi S.C.","Studies in Systems, Decision and Control","21984190","568","383-394","2025-01-01","10.1007/978-3-031-71526-6_33","0","Book Series","ch","Book Chapter","21100828949","0","https://api.elsevier.com/content/abstract/scopus_id/85214660895","N/A","N/A","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"85214330642","2-s2.0-85214330642","New evidence of ancient Kedah iron smelting sites at Sungai Batu Archaeological Complex (SBAC), Bujang Valley, Kedah, Malaysia","","","","Abd Halim M.H.","Anthropologie (France)","N/A","129","N/A","2025-01-01","10.1016/j.anthro.2024.103342","0","Journal","ar","Article","69772","0","https://api.elsevier.com/content/abstract/scopus_id/85214330642","N/A","N/A","Sungai Batu Archaeological Complex","Bedong","Malaysia"
"85214026062","2-s2.0-85214026062","Designing Bayesian Modified Group Chain Sampling Plan for Quality Regions Based on Average Number of Defectives","","","","Hafeez W.","Thailand Statistician","23510676","23","228-242","2025-01-01","N/A","0","Journal","ar","Article","21100834346","0","https://api.elsevier.com/content/abstract/scopus_id/85214026062","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85213720882","2-s2.0-85213720882","Unveiling regulatory effectiveness as a mediator between service quality and consumer satisfaction","","","","Iqbal S.","International Journal of Energy Sector Management","N/A","N/A","N/A","2025-01-01","10.1108/IJESM-10-2024-0005","0","Journal","ar","Article","6400153116","0","https://api.elsevier.com/content/abstract/scopus_id/85213720882","N/A","N/A","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"85213711377","2-s2.0-85213711377","THE IN-CONTROL PERFORMANCE OF THE ROBUST MULTIVARIATE SYNTHETIC CONTROL CHARTS FOR MONITORING MEAN SHIFT","","","","Xao O.G.","Jurnal Teknologi","21803722","87","1-7","2025-01-01","10.11113/jurnalteknologi.v87.21511","0","Journal","ar","Article","21100220470","1","https://api.elsevier.com/content/abstract/scopus_id/85213711377","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85212300980","2-s2.0-85212300980","A directional review of research on film consumption: perspectives and interpretations","","","","Ke G.","Salud, Ciencia y Tecnologia - Serie de Conferencias","29534860","4","N/A","2025-01-01","10.56294/sctconf20251297","0","Journal","re","Review","21101199899","1","https://api.elsevier.com/content/abstract/scopus_id/85212300980","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85212174885","2-s2.0-85212174885","Systematic literature review on the effects of blended learning in nursing education","","","","Wang R.","Nurse Education in Practice","N/A","82","N/A","2025-01-01","10.1016/j.nepr.2024.104238","1","Journal","re","Review","28805","1","https://api.elsevier.com/content/abstract/scopus_id/85212174885","N/A","N/A","Shandong Xiehe University | Universiti Utara Malaysia","Jinan | Sintok","China | Malaysia"
"85212049522","2-s2.0-85212049522","Gender Differences and Similarities in Reading Motivation from the Perspective of Social Cognitive Theory","","","","Chang G.","World Journal of English Language","19250711","15","206-215","2025-01-01","10.5430/wjel.v15n1p206","0","Journal","ar","Article","21101043442","1","https://api.elsevier.com/content/abstract/scopus_id/85212049522","N/A","N/A","Xinyu University | Universiti Utara Malaysia","Xinyu | Sintok","China | Malaysia"
"85211746411","2-s2.0-85211746411","Decoding digital dependency: Flow experience and social belonging in short video addiction among middle-aged and elderly Chinese users","","","","Xu J.","Telematics and Informatics","N/A","96","N/A","2025-01-01","10.1016/j.tele.2024.102222","1","Journal","ar","Article","20896","0","https://api.elsevier.com/content/abstract/scopus_id/85211746411","N/A","N/A","Chaohu University | Universiti Utara Malaysia","Chaohu | Sintok","China | Malaysia"
"85211707096","2-s2.0-85211707096","The mediating effect of digital financial inclusion on gender differences in digital financial literacy and financial well-being: Evidence from Malaysian households","","","","Tan T.L.","Investment Management and Financial Innovations","18129358","22","11-24","2025-01-01","10.21511/imfi.22(1).2025.02","0","Journal","ar","Article","19700182325","1","https://api.elsevier.com/content/abstract/scopus_id/85211707096","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85211488942","2-s2.0-85211488942","A bibliometric analysis: The R-tool for analysing the technology acceptance model (TAM) in scopus","","","","Yeoh R.Q.","Multidisciplinary Reviews","25953982","8","N/A","2025-01-01","10.31893/multirev.2025149","0","Journal","ar","Article","21101163455","0","https://api.elsevier.com/content/abstract/scopus_id/85211488942","N/A","N/A","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"85211389547","2-s2.0-85211389547","Developing a Framework for Electoral Education Among Students with a Focus on Vulnerability","","","","Zulkifli Z.A.","Salud, Ciencia y Tecnologia","N/A","5","N/A","2025-01-01","10.56294/saludcyt20251144","0","Journal","ar","Article","21101131037","1","https://api.elsevier.com/content/abstract/scopus_id/85211389547","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85210451387","2-s2.0-85210451387","How passion and workplace incivility impact job performance in China: the role of work-life balance","","","","Wenyi Z.","Salud, Ciencia y Tecnologia - Serie de Conferencias","29534860","4","N/A","2025-01-01","10.56294/sctconf20251264","0","Journal","ar","Article","21101199899","1","https://api.elsevier.com/content/abstract/scopus_id/85210451387","N/A","N/A","College of Business, Universiti Utara Malaysia","Sintok","Malaysia"
"85210278490","2-s2.0-85210278490","Can intelligent development improve manufacturing firms' supply chain resilience?","","","","Ma L.","International Review of Economics and Finance","N/A","97","N/A","2025-01-01","10.1016/j.iref.2024.103753","2","Journal","ar","Article","22707","1","https://api.elsevier.com/content/abstract/scopus_id/85210278490","N/A","N/A","Guizhou University | Changzhou Vocational Institute of Mechatronic Technology","Guiyang | Changzhou","China | China"
"85210169145","2-s2.0-85210169145","Examining Oil Palm Smallholders’ Capacity, Perceived Capability, and Achievement of Sustainable Development Goals (SDGs)","","","","Lamsali H.","Lecture Notes in Civil Engineering","23662565","556 LNCE","457-464","2025-01-01","10.1007/978-981-97-8712-8_57","0","Book Series","cp","Conference Paper","21100889404","0","https://api.elsevier.com/content/abstract/scopus_id/85210169145","N/A","N/A","Universiti Utara Malaysia","Sintok","Malaysia"
"85209908552","2-s2.0-85209908552","Effectuation Principles as an Entrepreneurial Strategy during a Crisis in the Hotel Industry in Indonesia","","","","Gunawan I.","Journal of Ecohumanism","27526801","4","220-229","2025-01-01","10.62754/joe.v4i1.4655","0","Journal","ar","Article","21101170720","1","https://api.elsevier.com/content/abstract/scopus_id/85209908552","N/A","N/A","College of Business, Universiti Utara Malaysia | Institut Teknologi dan Bisnis Kristen Bukit Pengharapan","Sintok | Kabupaten Karanganyar","Malaysia | Indonesia"
"85209143544","2-s2.0-85209143544","ATBHC-YOLO: aggregate transformer and bidirectional hybrid convolution for small object detection","","","","Liao D.","Complex and Intelligent Systems","21986053","11","N/A","2025-01-01","10.1007/s40747-024-01652-4","0","Journal","ar","Article","21101095931","1","https://api.elsevier.com/content/abstract/scopus_id/85209143544","N/A","N/A","Chongqing University of Technology","Chongqing","China"
"85208189918","2-s2.0-85208189918","A Systematic Literature Review: Virtual Reality for Hearing Impaired","","","","Mokhtar E.S.","Lecture Notes in Networks and Systems","23673389","1054 LNNS","595-607","2025-01-01","10.1007/978-981-97-5035-1_47","0","Book Series","cp","Conference Paper","21100901469","0","https://api.elsevier.com/content/abstract/scopus_id/85208189918","N/A","N/A","Universiti Teknologi MARA","Shah Alam","Malaysia"
"85207644711","2-s2.0-85207644711","Optimizing data retrieval latency in IoT through information centric in-network caching","","","","Naeem M.A.","Alexandria Engineering Journal","N/A","111","468-481","2025-01-01","10.1016/j.aej.2024.10.067","0","Journal","ar","Article","13907","1","https://api.elsevier.com/content/abstract/scopus_id/85207644711","N/A","N/A","Guangdong University of Petrochemical Technology","Maoming","China"
